,experience,train,epoch,itrs,loss,accuracy
55,cnn_kernal_3_3_channel_16_2epoch,1,2,20000,1.4258577728271484,0
56,cnn_kernal_3_3_channel_16_2epoch,0,2,22000,1.105354888945818,0
57,cnn_kernal_3_3_channel_16_2epoch,1,2,22000,1.52557621717453,0
58,cnn_kernal_3_3_channel_16_2epoch,0,2,24000,1.1017160980254412,0
59,cnn_kernal_3_3_channel_16_2epoch,1,2,24000,1.5931223273277282,0
60,cnn_kernal_3_3_channel_16_2epoch,0,2,26000,1.0926518785059451,0
61,cnn_kernal_3_3_channel_16_2epoch,1,2,26000,1.3753573536872863,0
62,cnn_kernal_3_3_channel_16_2epoch,0,2,28000,1.095821588024497,0
63,cnn_kernal_3_3_channel_16_2epoch,1,2,28000,1.40359459400177,0
64,cnn_kernal_3_3_channel_16_2epoch,0,2,30000,1.084202006444335,0
65,cnn_kernal_3_3_channel_16_2epoch,1,2,30000,1.4895994424819947,0
66,cnn_kernal_3_3_channel_16_2epoch,0,2,32000,1.066622604802251,0
67,cnn_kernal_3_3_channel_16_2epoch,1,2,32000,1.670025131702423,0
68,cnn_kernal_3_3_channel_16_2epoch,0,2,34000,1.040073173969984,0
69,cnn_kernal_3_3_channel_16_2epoch,1,2,34000,1.7169932675361634,0
70,cnn_kernal_3_3_channel_16_2epoch,0,2,36000,1.0602791856378317,0
71,cnn_kernal_3_3_channel_16_2epoch,1,2,36000,1.4950652360916137,0
72,cnn_kernal_3_3_channel_16_2epoch,0,0,0,0.0,67.94
0,cnn_kernal_5_5_4dense_2epoch,0,1,2000,2.2990496311187743,0
1,cnn_kernal_5_5_4dense_2epoch,1,1,2000,2.2785641670227053,0
2,cnn_kernal_5_5_4dense_2epoch,0,1,4000,2.1090865012407303,0
3,cnn_kernal_5_5_4dense_2epoch,1,1,4000,1.986522307395935,0
4,cnn_kernal_5_5_4dense_2epoch,0,1,6000,1.9426295352578162,0
5,cnn_kernal_5_5_4dense_2epoch,1,1,6000,1.8671417331695557,0
6,cnn_kernal_5_5_4dense_2epoch,0,1,8000,1.8483654212355614,0
7,cnn_kernal_5_5_4dense_2epoch,1,1,8000,1.8189407420158386,0
8,cnn_kernal_5_5_4dense_2epoch,0,1,10000,1.7838180234432222,0
9,cnn_kernal_5_5_4dense_2epoch,1,1,10000,1.7943753004074097,0
10,cnn_kernal_5_5_4dense_2epoch,0,1,12000,1.7265903258621693,0
11,cnn_kernal_5_5_4dense_2epoch,1,1,12000,1.7280721378326416,0
12,cnn_kernal_5_5_4dense_2epoch,0,1,14000,1.6850847488641738,0
13,cnn_kernal_5_5_4dense_2epoch,1,1,14000,1.7289791107177734,0
14,cnn_kernal_5_5_4dense_2epoch,0,1,16000,1.6543643233776093,0
15,cnn_kernal_5_5_4dense_2epoch,1,1,16000,1.7907559943199158,0
16,cnn_kernal_5_5_4dense_2epoch,0,1,18000,1.611627421885729,0
17,cnn_kernal_5_5_4dense_2epoch,1,1,18000,1.7196758317947387,0
18,cnn_kernal_5_5_4dense_2epoch,0,1,20000,1.5965134005248547,0
19,cnn_kernal_5_5_4dense_2epoch,1,1,20000,1.7082198858261108,0
20,cnn_kernal_5_5_4dense_2epoch,0,1,22000,1.5860219461619853,0
21,cnn_kernal_5_5_4dense_2epoch,1,1,22000,1.7740856528282165,0
22,cnn_kernal_5_5_4dense_2epoch,0,1,24000,1.5480277254581452,0
23,cnn_kernal_5_5_4dense_2epoch,1,1,24000,1.6492320013046264,0
24,cnn_kernal_5_5_4dense_2epoch,0,1,26000,1.5259562920331955,0
25,cnn_kernal_5_5_4dense_2epoch,1,1,26000,1.7161852860450744,0
26,cnn_kernal_5_5_4dense_2epoch,0,1,28000,1.550426756322384,0
27,cnn_kernal_5_5_4dense_2epoch,1,1,28000,1.6554661297798157,0
28,cnn_kernal_5_5_4dense_2epoch,0,1,30000,1.5003099252283574,0
29,cnn_kernal_5_5_4dense_2epoch,1,1,30000,1.6556841325759888,0
30,cnn_kernal_5_5_4dense_2epoch,0,1,32000,1.4896148269176483,0
31,cnn_kernal_5_5_4dense_2epoch,1,1,32000,1.7742656421661378,0
32,cnn_kernal_5_5_4dense_2epoch,0,1,34000,1.4889117355048656,0
33,cnn_kernal_5_5_4dense_2epoch,1,1,34000,1.706106767654419,0
34,cnn_kernal_5_5_4dense_2epoch,0,1,36000,1.4756861591637134,0
35,cnn_kernal_5_5_4dense_2epoch,1,1,36000,1.646044979095459,0
36,cnn_kernal_5_5_4dense_2epoch,0,2,2000,1.4313288463950158,0
37,cnn_kernal_5_5_4dense_2epoch,1,2,2000,1.6787498593330383,0
38,cnn_kernal_5_5_4dense_2epoch,0,2,4000,1.440725559860468,0
39,cnn_kernal_5_5_4dense_2epoch,1,2,4000,1.6031918168067931,0
40,cnn_kernal_5_5_4dense_2epoch,0,2,6000,1.3946325082480908,0
41,cnn_kernal_5_5_4dense_2epoch,1,2,6000,1.6123096013069154,0
42,cnn_kernal_5_5_4dense_2epoch,0,2,8000,1.4320965290665626,0
43,cnn_kernal_5_5_4dense_2epoch,1,2,8000,1.6355707788467406,0
44,cnn_kernal_5_5_4dense_2epoch,0,2,10000,1.384755938962102,0
45,cnn_kernal_5_5_4dense_2epoch,1,2,10000,1.578293468952179,0
46,cnn_kernal_5_5_4dense_2epoch,0,2,12000,1.385844188168645,0
47,cnn_kernal_5_5_4dense_2epoch,1,2,12000,1.634119656085968,0
48,cnn_kernal_5_5_4dense_2epoch,0,2,14000,1.4106821106672287,0
49,cnn_kernal_5_5_4dense_2epoch,1,2,14000,1.6495784664154052,0
50,cnn_kernal_5_5_4dense_2epoch,0,2,16000,1.3764201571792365,0
51,cnn_kernal_5_5_4dense_2epoch,1,2,16000,1.6549926924705505,0
52,cnn_kernal_5_5_4dense_2epoch,0,2,18000,1.3720218509435653,0
53,cnn_kernal_5_5_4dense_2epoch,1,2,18000,1.6912813305854797,0
54,cnn_kernal_5_5_4dense_2epoch,0,2,20000,1.3591739011704922,0
55,cnn_kernal_5_5_4dense_2epoch,1,2,20000,1.63369647026062,0
56,cnn_kernal_5_5_4dense_2epoch,0,2,22000,1.3663957583606243,0
57,cnn_kernal_5_5_4dense_2epoch,1,2,22000,1.6339868330955505,0
58,cnn_kernal_5_5_4dense_2epoch,0,2,24000,1.3393637157827616,0
59,cnn_kernal_5_5_4dense_2epoch,1,2,24000,1.5646319770812989,0
60,cnn_kernal_5_5_4dense_2epoch,0,2,26000,1.3372474547177553,0
61,cnn_kernal_5_5_4dense_2epoch,1,2,26000,1.577105121612549,0
62,cnn_kernal_5_5_4dense_2epoch,0,2,28000,1.3206801931709051,0
63,cnn_kernal_5_5_4dense_2epoch,1,2,28000,1.651965618133545,0
64,cnn_kernal_5_5_4dense_2epoch,0,2,30000,1.3241680949181318,0
65,cnn_kernal_5_5_4dense_2epoch,1,2,30000,1.5871455574035644,0
66,cnn_kernal_5_5_4dense_2epoch,0,2,32000,1.2993601121902465,0
67,cnn_kernal_5_5_4dense_2epoch,1,2,32000,1.590892095565796,0
68,cnn_kernal_5_5_4dense_2epoch,0,2,34000,1.3282638306468726,0
69,cnn_kernal_5_5_4dense_2epoch,1,2,34000,1.6395192384719848,0
70,cnn_kernal_5_5_4dense_2epoch,0,2,36000,1.2827245840132238,0
71,cnn_kernal_5_5_4dense_2epoch,1,2,36000,1.6167682313919067,0
72,cnn_kernal_5_5_4dense_2epoch,0,0,0,0.0,60.7
0,cnn_kernal_5_5_4dense_4epoch,0,1,2000,2.2166205875873564,0
1,cnn_kernal_5_5_4dense_4epoch,1,1,2000,2.0605379343032837,0
2,cnn_kernal_5_5_4dense_4epoch,0,1,4000,1.9485439654588699,0
3,cnn_kernal_5_5_4dense_4epoch,1,1,4000,1.8596511173248291,0
4,cnn_kernal_5_5_4dense_4epoch,0,1,6000,1.7925986638963223,0
5,cnn_kernal_5_5_4dense_4epoch,1,1,6000,1.7990552020072936,0
6,cnn_kernal_5_5_4dense_4epoch,0,1,8000,1.7279220504164696,0
7,cnn_kernal_5_5_4dense_4epoch,1,1,8000,1.7006635403633117,0
8,cnn_kernal_5_5_4dense_4epoch,0,1,10000,1.6583806619048118,0
9,cnn_kernal_5_5_4dense_4epoch,1,1,10000,1.6727696108818053,0
10,cnn_kernal_5_5_4dense_4epoch,0,1,12000,1.6005634863525628,0
11,cnn_kernal_5_5_4dense_4epoch,1,1,12000,1.6351300930976869,0
12,cnn_kernal_5_5_4dense_4epoch,0,1,14000,1.565856939122081,0
13,cnn_kernal_5_5_4dense_4epoch,1,1,14000,1.6276819920539856,0
14,cnn_kernal_5_5_4dense_4epoch,0,1,16000,1.5101266542524099,0
15,cnn_kernal_5_5_4dense_4epoch,1,1,16000,1.6677756595611573,0
16,cnn_kernal_5_5_4dense_4epoch,0,1,18000,1.490283936560154,0
17,cnn_kernal_5_5_4dense_4epoch,1,1,18000,1.6099060297012329,0
18,cnn_kernal_5_5_4dense_4epoch,0,1,20000,1.4475822841972112,0
19,cnn_kernal_5_5_4dense_4epoch,1,1,20000,1.5933073997497558,0
20,cnn_kernal_5_5_4dense_4epoch,0,1,22000,1.4392468379437924,0
21,cnn_kernal_5_5_4dense_4epoch,1,1,22000,1.5207540392875671,0
22,cnn_kernal_5_5_4dense_4epoch,0,1,24000,1.3817024797797204,0
23,cnn_kernal_5_5_4dense_4epoch,1,1,24000,1.5238472628593445,0
24,cnn_kernal_5_5_4dense_4epoch,0,1,26000,1.3409603183418513,0
25,cnn_kernal_5_5_4dense_4epoch,1,1,26000,1.5540979290008545,0
26,cnn_kernal_5_5_4dense_4epoch,0,1,28000,1.3493339578211307,0
27,cnn_kernal_5_5_4dense_4epoch,1,1,28000,1.4817787027359008,0
28,cnn_kernal_5_5_4dense_4epoch,0,1,30000,1.3046935536116362,0
29,cnn_kernal_5_5_4dense_4epoch,1,1,30000,1.4927427864074707,0
30,cnn_kernal_5_5_4dense_4epoch,0,1,32000,1.2757966959178448,0
31,cnn_kernal_5_5_4dense_4epoch,1,1,32000,1.425569133758545,0
32,cnn_kernal_5_5_4dense_4epoch,0,1,34000,1.2673979446589947,0
33,cnn_kernal_5_5_4dense_4epoch,1,1,34000,1.4907714581489564,0
34,cnn_kernal_5_5_4dense_4epoch,0,1,36000,1.244906745016575,0
35,cnn_kernal_5_5_4dense_4epoch,1,1,36000,1.4381434154510497,0
36,cnn_kernal_5_5_4dense_4epoch,0,2,2000,1.2108849234431982,0
37,cnn_kernal_5_5_4dense_4epoch,1,2,2000,1.479148154258728,0
38,cnn_kernal_5_5_4dense_4epoch,0,2,4000,1.2223630222380162,0
39,cnn_kernal_5_5_4dense_4epoch,1,2,4000,1.518439338207245,0
40,cnn_kernal_5_5_4dense_4epoch,0,2,6000,1.1996367257982492,0
41,cnn_kernal_5_5_4dense_4epoch,1,2,6000,1.5529641246795653,0
42,cnn_kernal_5_5_4dense_4epoch,0,2,8000,1.1945843315422535,0
43,cnn_kernal_5_5_4dense_4epoch,1,2,8000,1.3688207507133483,0
44,cnn_kernal_5_5_4dense_4epoch,0,2,10000,1.172534954816103,0
45,cnn_kernal_5_5_4dense_4epoch,1,2,10000,1.4303838467597962,0
46,cnn_kernal_5_5_4dense_4epoch,0,2,12000,1.1412481030523778,0
47,cnn_kernal_5_5_4dense_4epoch,1,2,12000,1.4076673221588134,0
48,cnn_kernal_5_5_4dense_4epoch,0,2,14000,1.1586324823647738,0
49,cnn_kernal_5_5_4dense_4epoch,1,2,14000,1.3867414021492004,0
50,cnn_kernal_5_5_4dense_4epoch,0,2,16000,1.1441853146255017,0
51,cnn_kernal_5_5_4dense_4epoch,1,2,16000,1.4576201462745666,0
52,cnn_kernal_5_5_4dense_4epoch,0,2,18000,1.141979080170393,0
53,cnn_kernal_5_5_4dense_4epoch,1,2,18000,1.4391408514976503,0
54,cnn_kernal_5_5_4dense_4epoch,0,2,20000,1.1186900887340308,0
55,cnn_kernal_5_5_4dense_4epoch,1,2,20000,1.3316509675979615,0
56,cnn_kernal_5_5_4dense_4epoch,0,2,22000,1.1156160051077604,0
57,cnn_kernal_5_5_4dense_4epoch,1,2,22000,1.3769490146636962,0
58,cnn_kernal_5_5_4dense_4epoch,0,2,24000,1.1076272691041231,0
59,cnn_kernal_5_5_4dense_4epoch,1,2,24000,1.3980715990066528,0
60,cnn_kernal_5_5_4dense_4epoch,0,2,26000,1.0999878361821174,0
61,cnn_kernal_5_5_4dense_4epoch,1,2,26000,1.4258079576492309,0
62,cnn_kernal_5_5_4dense_4epoch,0,2,28000,1.1017426724731922,0
63,cnn_kernal_5_5_4dense_4epoch,1,2,28000,1.4592510843276978,0
64,cnn_kernal_5_5_4dense_4epoch,0,2,30000,1.0852968532592058,0
65,cnn_kernal_5_5_4dense_4epoch,1,2,30000,1.3047115039825439,0
66,cnn_kernal_5_5_4dense_4epoch,0,2,32000,1.1079424068033694,0
67,cnn_kernal_5_5_4dense_4epoch,1,2,32000,1.3598023200035094,0
68,cnn_kernal_5_5_4dense_4epoch,0,2,34000,1.0816314806193112,0
69,cnn_kernal_5_5_4dense_4epoch,1,2,34000,1.3450232243537903,0
70,cnn_kernal_5_5_4dense_4epoch,0,2,36000,1.0626454193145036,0
71,cnn_kernal_5_5_4dense_4epoch,1,2,36000,1.3323186707496644,0
72,cnn_kernal_5_5_4dense_4epoch,0,3,2000,1.0038075882196427,0
73,cnn_kernal_5_5_4dense_4epoch,1,3,2000,1.381610996723175,0
74,cnn_kernal_5_5_4dense_4epoch,0,3,4000,1.0271350077092647,0
75,cnn_kernal_5_5_4dense_4epoch,1,3,4000,1.4034421277046203,0
76,cnn_kernal_5_5_4dense_4epoch,0,3,6000,1.0311649962216616,0
77,cnn_kernal_5_5_4dense_4epoch,1,3,6000,1.3546448969841003,0
78,cnn_kernal_5_5_4dense_4epoch,0,3,8000,0.999870382502675,0
79,cnn_kernal_5_5_4dense_4epoch,1,3,8000,1.453215799331665,0
80,cnn_kernal_5_5_4dense_4epoch,0,3,10000,1.0093787956237792,0
81,cnn_kernal_5_5_4dense_4epoch,1,3,10000,1.3390991139411925,0
82,cnn_kernal_5_5_4dense_4epoch,0,3,12000,1.011204542890191,0
83,cnn_kernal_5_5_4dense_4epoch,1,3,12000,1.3216382598876952,0
84,cnn_kernal_5_5_4dense_4epoch,0,3,14000,0.9999777210652828,0
85,cnn_kernal_5_5_4dense_4epoch,1,3,14000,1.3402768325805665,0
86,cnn_kernal_5_5_4dense_4epoch,0,3,16000,1.0172291671931744,0
87,cnn_kernal_5_5_4dense_4epoch,1,3,16000,1.3326634192466735,0
88,cnn_kernal_5_5_4dense_4epoch,0,3,18000,0.9800030390322209,0
89,cnn_kernal_5_5_4dense_4epoch,1,3,18000,1.3648896503448487,0
90,cnn_kernal_5_5_4dense_4epoch,0,3,20000,1.0220760364681483,0
91,cnn_kernal_5_5_4dense_4epoch,1,3,20000,1.2717083263397218,0
92,cnn_kernal_5_5_4dense_4epoch,0,3,22000,0.98393292298913,0
93,cnn_kernal_5_5_4dense_4epoch,1,3,22000,1.3624352407455445,0
94,cnn_kernal_5_5_4dense_4epoch,0,3,24000,1.0021911086440087,0
95,cnn_kernal_5_5_4dense_4epoch,1,3,24000,1.414077227115631,0
96,cnn_kernal_5_5_4dense_4epoch,0,3,26000,0.9786644253134728,0
97,cnn_kernal_5_5_4dense_4epoch,1,3,26000,1.3323504543304443,0
98,cnn_kernal_5_5_4dense_4epoch,0,3,28000,0.9681481986641883,0
99,cnn_kernal_5_5_4dense_4epoch,1,3,28000,1.3571809101104737,0
100,cnn_kernal_5_5_4dense_4epoch,0,3,30000,0.9777013441771268,0
101,cnn_kernal_5_5_4dense_4epoch,1,3,30000,1.3486900520324707,0
102,cnn_kernal_5_5_4dense_4epoch,0,3,32000,0.9568795406669378,0
103,cnn_kernal_5_5_4dense_4epoch,1,3,32000,1.2935713577270507,0
104,cnn_kernal_5_5_4dense_4epoch,0,3,34000,0.9497679515630006,0
105,cnn_kernal_5_5_4dense_4epoch,1,3,34000,1.3439322924613952,0
106,cnn_kernal_5_5_4dense_4epoch,0,3,36000,0.9649114923626184,0
107,cnn_kernal_5_5_4dense_4epoch,1,3,36000,1.4639649629592895,0
108,cnn_kernal_5_5_4dense_4epoch,0,4,2000,0.9158675997704268,0
109,cnn_kernal_5_5_4dense_4epoch,1,4,2000,1.391643087863922,0
110,cnn_kernal_5_5_4dense_4epoch,0,4,4000,0.9104609004557133,0
111,cnn_kernal_5_5_4dense_4epoch,1,4,4000,1.2965901708602905,0
112,cnn_kernal_5_5_4dense_4epoch,0,4,6000,0.904194914251566,0
113,cnn_kernal_5_5_4dense_4epoch,1,4,6000,1.2942882204055786,0
114,cnn_kernal_5_5_4dense_4epoch,0,4,8000,0.9221208138167858,0
115,cnn_kernal_5_5_4dense_4epoch,1,4,8000,1.2962142825126648,0
116,cnn_kernal_5_5_4dense_4epoch,0,4,10000,0.936402633920312,0
117,cnn_kernal_5_5_4dense_4epoch,1,4,10000,1.3030409717559814,0
118,cnn_kernal_5_5_4dense_4epoch,0,4,12000,0.9218763140290975,0
119,cnn_kernal_5_5_4dense_4epoch,1,4,12000,1.3176503443717957,0
120,cnn_kernal_5_5_4dense_4epoch,0,4,14000,0.9160884222686291,0
121,cnn_kernal_5_5_4dense_4epoch,1,4,14000,1.4192684888839722,0
122,cnn_kernal_5_5_4dense_4epoch,0,4,16000,0.9020802989751101,0
123,cnn_kernal_5_5_4dense_4epoch,1,4,16000,1.2710640287399293,0
124,cnn_kernal_5_5_4dense_4epoch,0,4,18000,0.9113775323927402,0
125,cnn_kernal_5_5_4dense_4epoch,1,4,18000,1.275888385772705,0
126,cnn_kernal_5_5_4dense_4epoch,0,4,20000,0.9078058328181505,0
127,cnn_kernal_5_5_4dense_4epoch,1,4,20000,1.2871393489837646,0
128,cnn_kernal_5_5_4dense_4epoch,0,4,22000,0.8980897325724363,0
129,cnn_kernal_5_5_4dense_4epoch,1,4,22000,1.3293794775009156,0
130,cnn_kernal_5_5_4dense_4epoch,0,4,24000,0.9066483185440302,0
131,cnn_kernal_5_5_4dense_4epoch,1,4,24000,1.279276750087738,0
132,cnn_kernal_5_5_4dense_4epoch,0,4,26000,0.8916240986138583,0
133,cnn_kernal_5_5_4dense_4epoch,1,4,26000,1.3806905579566955,0
134,cnn_kernal_5_5_4dense_4epoch,0,4,28000,0.9028767522722483,0
135,cnn_kernal_5_5_4dense_4epoch,1,4,28000,1.3423145174980164,0
136,cnn_kernal_5_5_4dense_4epoch,0,4,30000,0.898336057037115,0
137,cnn_kernal_5_5_4dense_4epoch,1,4,30000,1.293098530769348,0
138,cnn_kernal_5_5_4dense_4epoch,0,4,32000,0.9223453067690134,0
139,cnn_kernal_5_5_4dense_4epoch,1,4,32000,1.2880790615081787,0
140,cnn_kernal_5_5_4dense_4epoch,0,4,34000,0.8910329568684101,0
141,cnn_kernal_5_5_4dense_4epoch,1,4,34000,1.3418363904953003,0
142,cnn_kernal_5_5_4dense_4epoch,0,4,36000,0.8719216274023056,0
143,cnn_kernal_5_5_4dense_4epoch,1,4,36000,1.3115340089797973,0
144,cnn_kernal_5_5_4dense_4epoch,0,0,0,0.0,70.89
0,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,2000,2.2917160010933877,0
1,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,2000,2.2332719564437866,0
2,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,4000,2.1137338505387304,0
3,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,4000,2.022873270511627,0
4,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,6000,1.971030600786209,0
5,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,6000,1.961726315021515,0
6,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,8000,1.8370754807889462,0
7,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,8000,1.8620973563194274,0
8,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,10000,1.751998140692711,0
9,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,10000,1.7671254396438598,0
10,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,12000,1.6436561980843545,0
11,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,12000,1.6402077889442443,0
12,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,14000,1.58839142896235,0
13,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,14000,1.673094720840454,0
14,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,16000,1.5304789347946643,0
15,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,16000,1.6987960743904114,0
16,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,18000,1.5098966848254203,0
17,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,18000,1.6087532949447632,0
18,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,20000,1.471142241075635,0
19,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,20000,1.5578628492355346,0
20,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,22000,1.427327876791358,0
21,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,22000,1.5906724548339843,0
22,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,24000,1.413100170865655,0
23,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,24000,1.660547821521759,0
24,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,26000,1.3498469420224428,0
25,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,26000,1.582979657649994,0
26,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,28000,1.3532264076769351,0
27,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,28000,1.5284592294692994,0
28,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,30000,1.313766405120492,0
29,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,30000,1.5406344604492188,0
30,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,32000,1.2961633408665656,0
31,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,32000,1.5675281596183777,0
32,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,34000,1.2564759654402733,0
33,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,34000,1.5247374701499938,0
34,cnn_kernal_3_3_4dense_16channel_4epoch,0,1,36000,1.2769034470170737,0
35,cnn_kernal_3_3_4dense_16channel_4epoch,1,1,36000,1.461539227962494,0
36,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,2000,1.208239506483078,0
37,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,2000,1.461040825843811,0
38,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,4000,1.2032848608046771,0
39,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,4000,1.4578853011131288,0
40,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,6000,1.207791574537754,0
41,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,6000,1.395333170890808,0
42,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,8000,1.173150305122137,0
43,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,8000,1.4180144190788269,0
44,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,10000,1.1627312178760767,0
45,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,10000,1.3754354906082153,0
46,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,12000,1.154002815335989,0
47,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,12000,1.3842674374580384,0
48,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,14000,1.1358403197526932,0
49,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,14000,1.3823986959457397,0
50,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,16000,1.1336592879146337,0
51,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,16000,1.383786551952362,0
52,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,18000,1.1087135151624679,0
53,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,18000,1.3527896809577942,0
54,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,20000,1.0869039463847876,0
55,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,20000,1.3508612132072448,0
56,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,22000,1.0851175267398356,0
57,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,22000,1.320727527141571,0
58,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,24000,1.0899131353199483,0
59,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,24000,1.4158706974983215,0
60,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,26000,1.0740198017954827,0
61,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,26000,1.3580461168289184,0
62,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,28000,1.071568471416831,0
63,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,28000,1.3780175518989564,0
64,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,30000,1.0646434669047593,0
65,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,30000,1.3235092759132385,0
66,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,32000,1.0546153801977634,0
67,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,32000,1.2791647386550904,0
68,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,34000,1.0264322125762702,0
69,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,34000,1.2681885170936584,0
70,cnn_kernal_3_3_4dense_16channel_4epoch,0,2,36000,1.0361639671772718,0
71,cnn_kernal_3_3_4dense_16channel_4epoch,1,2,36000,1.3981832695007324,0
72,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,2000,0.957394900009036,0
73,cnn_kernal_3_3_4dense_16channel_4epoch,1,3,2000,1.4086647987365724,0
74,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,4000,1.0034312727749348,0
75,cnn_kernal_3_3_4dense_16channel_4epoch,1,3,4000,1.2986379766464233,0
76,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,6000,0.9342822408676148,0
77,cnn_kernal_3_3_4dense_16channel_4epoch,1,3,6000,1.380119619369507,0
78,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,8000,0.9614415496438742,0
79,cnn_kernal_3_3_4dense_16channel_4epoch,1,3,8000,1.322904715538025,0
80,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,10000,0.9556963324397802,0
81,cnn_kernal_3_3_4dense_16channel_4epoch,1,3,10000,1.265695116519928,0
82,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,12000,0.9677055291980505,0
83,cnn_kernal_3_3_4dense_16channel_4epoch,1,3,12000,1.3351852703094482,0
84,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,14000,0.9681113043427467,0
85,cnn_kernal_3_3_4dense_16channel_4epoch,1,3,14000,1.3219010543823242,0
86,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,16000,0.9715859922766685,0
87,cnn_kernal_3_3_4dense_16channel_4epoch,1,3,16000,1.2567598032951355,0
88,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,18000,0.9652158941328526,0
89,cnn_kernal_3_3_4dense_16channel_4epoch,1,3,18000,1.2511662197113038,0
90,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,20000,0.9367348945438861,0
91,cnn_kernal_3_3_4dense_16channel_4epoch,1,3,20000,1.2999548387527466,0
92,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,22000,0.9609659778028726,0
93,cnn_kernal_3_3_4dense_16channel_4epoch,1,3,22000,1.3062233018875122,0
94,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,24000,0.9474192092716693,0
95,cnn_kernal_3_3_4dense_16channel_4epoch,1,3,24000,1.275849678516388,0
96,cnn_kernal_3_3_4dense_16channel_4epoch,0,3,26000,0.9241117930561304,0
